"","team","week","HP13_mean","HP13_perc2p5","HP13_perc97p5","Date","HP14_mean","HP14_perc2p5","HP14_perc97p5","HP15_mean","HP15_perc2p5","HP15_perc97p5","HP16_mean","HP16_perc2p5","HP16_perc97p5","HP17_mean","HP17_perc2p5","HP17_perc97p5","HP18_mean","HP18_perc2p5","HP18_perc97p5","HP19_mean","HP19_perc2p5","HP19_perc97p5","HP20_mean","HP20_perc2p5","HP20_perc97p5","HP21_mean","HP21_perc2p5","HP21_perc97p5","HP22_mean","HP22_perc2p5","HP22_perc97p5","HP23_mean","HP23_perc2p5","HP23_perc97p5","HP24_mean","HP24_perc2p5","HP24_perc97p5"
"66","COL2",14,0.914973612742365,0.347610539419419,1.84044485175998,2020-09-30,0.914973612742365,0.347610539419419,1.84044485175998,0.914973612742365,0.347610539419419,1.84044485175998,1.64624136032855,0.782711109584964,2.87961646077619,1.53102057675981,0.521500775538877,3.10752839888746,1.64624136032855,0.782711109584964,2.87961646077619,1.53102057675981,0.521500775538877,3.10752839888746,0.995863406673996,0.385223271493406,1.99426024230533,1.85235769080701,0.90524549664933,3.16760548680525,1.80248927757204,0.643300919838077,3.5220194887082,1.85235769080701,0.90524549664933,3.16760548680525,1.80248927757204,0.643300919838077,3.5220194887082
"67","COL2",15,0.378370158778315,0.133699781099472,0.793158735723729,2020-10-07,0.378370158778315,0.133699781099472,0.793158735723729,0.378370158778315,0.133699781099472,0.793158735723729,0.807653460294864,0.354078803685674,1.51616107127259,0.751641827608907,0.227526980028966,1.65585573999269,0.807653460294864,0.354078803685674,1.51616107127259,0.751641827608907,0.227526980028966,1.65585573999269,0.41411201385387,0.149066716245186,0.865674412568133,0.927888854204755,0.416835605907993,1.71309315436573,0.908405726418391,0.287322712065759,1.94418058701327,0.927888854204755,0.416835605907993,1.71309315436573,0.908405726418391,0.287322712065759,1.94418058701327
"68","COL2",16,0.155614359691035,0.0513574968547447,0.337220910411517,2020-10-14,0.155614359691035,0.0513574968547447,0.337220910411517,0.155614359691035,0.0513574968547447,0.337220910411517,0.386388777631829,0.15881235157488,0.760155206733362,0.359720585211029,0.0988171517309744,0.834835871243479,0.386388777631829,0.15881235157488,0.760155206733362,0.359720585211029,0.0988171517309744,0.834835871243479,0.171030642528454,0.0575784290063171,0.369739705197397,0.450420637387902,0.189787915275962,0.874547247790108,0.442518811894703,0.127507777553914,1.00172491955449,0.450420637387902,0.189787915275962,0.874547247790108,0.442518811894703,0.127507777553914,1.00172491955449
"69","COL2",17,0.0655408875220695,0.0202512172084991,0.146331561973132,2020-10-21,0.0651094606903128,0.0201197785139402,0.145351231538348,0.0655408875220695,0.0202512172084991,0.146331561973132,0.187750146020282,0.0728281368535103,0.383055933586428,0.174815563471715,0.0440163750571935,0.421935603988299,0.187750146020282,0.0728281368535103,0.383055933586428,0.174815563471715,0.0440163750571935,0.421935603988299,0.0723346494475365,0.0228363767058078,0.161114172782542,0.219780757306292,0.0877033821681399,0.443281387441054,0.216414373468155,0.0575559543229466,0.510033478845452,0.22156672831756,0.0884126708901935,0.446902989337799,0.21817121536905,0.0580006681735299,0.514227215925579
"70","COL2",18,0.0270951092781197,0.00784896770080896,0.0621980055326502,2020-10-28,0.0252050753522691,0.00728982849408995,0.0578299498307904,0.0270951092781197,0.00784896770080896,0.0621980055326502,0.0890793381820291,0.0327437179802007,0.187477549263617,0.0829518933609215,0.0192416295110293,0.206875192791787,0.0890793381820291,0.0327437179802007,0.187477549263617,0.0829518933609215,0.0192416295110293,0.206875192791787,0.0300189826368044,0.00890031167899745,0.0687387529784299,0.0973684105062964,0.0368498212692535,0.203228949246793,0.0960631573647983,0.0237542664703919,0.234313258231528,0.106254253804879,0.0403077306520699,0.221432435280746,0.104803565791137,0.0258726544267377,0.255422044848064
"71","COL2",19,0.0112909206062805,0.00306405715453542,0.0266220844281191,2020-11-04,0.00927866609810685,0.00249819725036623,0.0218622461512276,0.0112909206062805,0.00306405715453542,0.0266220844281191,0.0424404843328999,0.0147900994324616,0.0919242230659645,0.0395318103439071,0.00845599611076291,0.101562392444077,0.0424404843328999,0.0147900994324616,0.0919242230659645,0.0395318103439071,0.00845599611076291,0.101562392444077,0.0125513631234981,0.00349223908426486,0.0295173152367328,0.0402505611688588,0.0143777874079217,0.0869329296868543,0.0398009487748422,0.00915726172201282,0.100521653548722,0.0511070869853438,0.0184398705697013,0.10981710565695,0.050487909246516,0.0115973792929518,0.126870048513989
"72","COL2",20,0.00476981395588879,0.00121361202908162,0.0115385653574143,2020-11-11,0.00328381430100351,0.000819899201991008,0.00794129110938877,0.00476981395588879,0.00121361202908162,0.0115385653574143,0.0216813076851674,0.00717127476002318,0.0482982175303855,0.02018962392842,0.00396573142113766,0.053447299215153,0.020468393802599,0.00677120949508201,0.0455498230063841,0.0190720028510699,0.00376726006904979,0.0503767003298525,0.00532080283321634,0.00139046381950992,0.0128368038335558,0.0161847251045051,0.00544229638977066,0.0360280206905227,0.0160454505272022,0.0034062266391413,0.0417324479870585,0.0248805949487549,0.00855124699484506,0.0550099081379817,0.0246152349621453,0.00526983578056357,0.0636240128826636
"73","COL2",21,0.00204751912447464,0.000489197053603231,0.00507613639512967,2020-11-18,0.00112193269451343,0.000259028907191654,0.00282034644238051,0.00204751912447464,0.000489197053603231,0.00507613639512967,0.0126523440343688,0.00401305088709149,0.0289289964171878,0.0117568863541428,0.00211717794603934,0.0320973554585472,0.0100233379710389,0.00315165902642585,0.0228890479067685,0.00934315942535768,0.00170649965600206,0.0253372331791537,0.00229224186257568,0.00056343804976518,0.00566711383791025,0.0064478997521907,0.0020315799801295,0.0147906925876585,0.00640964916067379,0.00125009484295218,0.017148902660292,0.0122989987538211,0.00403223618926238,0.0279296867315018,0.0121850828342814,0.00243439623848535,0.0323330381208958
"74","COL2",22,0.000880983397779425,0.000198073209100011,0.00223585228444238,2020-11-25,0.000367589365044239,7.86490098966341e-05,0.000961235112272998,0.000880983397779425,0.000198073209100011,0.00223585228444238,0.00737990666533669,0.00226222292357451,0.0171605848765262,0.00684191550470893,0.00113235186124012,0.0192154912003468,0.00491397141747039,0.0014695425951022,0.0115046989693054,0.0045827642620932,0.000774606911171247,0.0127457855491101,0.000989640926689906,0.000229234595979756,0.00250460734549348,0.00242495869767285,0.000711966109853786,0.00573347618484471,0.0024177049360933,0.000431871953465825,0.0066531856191633,0.00608506562051321,0.00190426352710097,0.0141733768000297,0.00603738258074795,0.00112642905379544,0.0164289225643049
"75","COL2",23,0.000377618713239785,8.02836034630493e-05,0.00098107181961068,2020-12-02,0.000115607330147427,2.33822008483049e-05,0.000313854055441801,0.000377618713239785,8.02836034630493e-05,0.00098107181961068,0.00433308364442505,0.00127867651457605,0.0102087920716207,0.0040082404669893,0.000609607903870556,0.0114985471260344,0.00239424974713984,0.000681395282191683,0.00574236465724099,0.0022342726301264,0.000349913356683131,0.00636683242948978,0.000425519175371968,9.32746706520754e-05,0.00110085965148502,0.0008720440836074,0.000237961533398715,0.00212470513279039,0.000872207880284631,0.000142466606560038,0.00246774930044565,0.00299123422731731,0.000893926227787246,0.0071375155692681,0.00297223259726463,0.000518375150652055,0.00828879944232586
"76","COL2",24,0.000162671928124115,3.3083676924465e-05,0.000432520108709587,2020-12-09,3.54472518064213e-05,7.1463687323682e-06,9.91183315480444e-05,0.000162104675173282,3.2970418879069e-05,0.00043100953116678,0.00256377742588241,0.000728065733800105,0.00611484395760738,0.00236681129732275,0.000331981957642222,0.00693155999287342,0.00116757637924328,0.000316445780758518,0.00286657790607405,0.00109043018524919,0.000158575129523265,0.00318069499384912,0.000183781216971966,3.85019480717726e-05,0.00048497749463638,0.000302084290976403,7.68054747634768e-05,0.00075772579285235,0.000303171694618946,4.54954112739624e-05,0.000880881385769569,0.00146488526073026,0.000418253203860294,0.00357732186502196,0.00145788379059686,0.000238075370165757,0.0041617535957443
"77","COL2",25,7.02631171188412e-05,1.4058928788693e-05,0.000190593400044668,2020-12-16,1.05969706378273e-05,2.50205905411265e-06,2.968663793312e-05,6.61631242524985e-05,1.32422464523761e-05,0.000179627063668714,0.00151376453905468,0.00041397174433648,0.00365267092651511,0.00139504620790364,0.000180836882845373,0.00416890592723182,0.000566608792216386,0.000146576760065666,0.0014225335081786,0.000529684411390585,7.19255799139146e-05,0.00157952846716896,7.95182202935575e-05,1.6313199946715e-05,0.000213124986480593,9.83209609738797e-05,2.35915334757017e-05,0.000253111254727363,9.90302068950075e-05,1.40152098059289e-05,0.000294520610509593,0.00066991517706025,0.000182678058581763,0.00167290087961457,0.000667917493427318,0.000102425096518546,0.00194671542136552
"78","COL2",26,3.07532459237886e-05,6.42824977659098e-06,8.43090695694031e-05,2020-12-23,3.3778478419432e-06,1.24671942995042e-06,8.65347872226094e-06,2.57692164885946e-05,5.43063021267318e-06,7.08298080766412e-05,0.000892806226593967,0.000235203524691072,0.00217943118124742,0.000821667931761762,9.86712886365029e-05,0.00250535579430504,0.000274531757771194,6.81001012907812e-05,0.000703954540651812,0.000256960617002149,3.29447267296084e-05,0.000782144141485148,3.47973538074645e-05,7.36850980576791e-06,9.39925298453725e-05,3.00550913102807e-05,7.16732733075654e-06,7.85207003453546e-05,3.0383732628233e-05,4.47096116595771e-06,9.14177732372657e-05,0.000283273264588357,7.37387270817034e-05,0.000723061939308964,0.000283072816614826,4.09871535570038e-05,0.000841242685521599
"79","COL2",27,1.38797791332488e-05,3.37458852319938e-06,3.76494365206154e-05,2020-12-30,1.43440699470697e-06,9.16663683469541e-07,2.77787651354367e-06,9.94053025120625e-06,2.54760244313045e-06,2.69105587734633e-05,0.000525774696047752,0.000133756108598055,0.00129733708337802,0.000483363206614781,5.39964483227367e-05,0.00150231450899604,0.000138158616558218,3.32331059364458e-05,0.00036114600081425,0.000129477654239651,1.60328910574342e-05,0.000401608268328366,1.5651194000792e-05,3.77406365042161e-06,4.19060651989919e-05,9.02231904869096e-06,2.51279747980121e-06,2.31168885216778e-05,9.14767703259335e-06,1.80451184287617e-06,2.68961260902564e-05,0.000114243505084943,2.85181151978349e-05,0.000297456929714363,0.000114462618277965,1.59970573208765e-05,0.000345896394508535
"80","COL2",28,6.65284523786927e-06,2.14589015339936e-06,1.71343728395328e-05,2021-01-06,9.5712210999628e-07,8.34503348406676e-07,1.29283833265535e-06,4.06142108921981e-06,1.52178200865975e-06,1.01159567020485e-05,0.000307445813391552,7.5774299891784e-05,0.000766487992408448,0.000282462181553993,2.96750482663837e-05,0.000894301725418296,7.92114897916448e-05,1.89923261308123e-05,0.000210366592507231,7.42477033441717e-05,9.22584741544167e-06,0.000234392786999787,7.42829099666425e-06,2.32148018811704e-06,1.90182489040382e-05,3.13065940579327e-06,1.31017372630485e-06,7.27578938667328e-06,3.17397986415079e-06,1.12204129283109e-06,8.3865715897979e-06,4.55739817649249e-05,1.12508296178859e-05,0.000120326238088909,4.578737882111e-05,6.56635099833514e-06,0.00013983577190271
"81","COL2",29,3.57163215675421e-06,1.65264437557951e-06,8.16093954123724e-06,2021-01-13,8.49377168000461e-07,8.18319245617402e-07,9.36186647928406e-07,1.99346021147743e-06,1.16278248033543e-06,4.05332907117669e-06,0.000178664722862144,4.29461985887556e-05,0.000452268965637706,0.000164112060925262,1.65754865321692e-05,0.000528515760001853,4.52905450307347e-05,1.11822779062022e-05,0.000121442686748168,4.24713559770339e-05,5.65370130476296e-06,0.00013554444780634,3.91504826966586e-06,1.7358915749636e-06,8.99797142869393e-06,1.55598455441404e-06,1.01933767670851e-06,2.84152527088962e-06,1.57008724294422e-06,9.60862210896343e-07,3.18565324011948e-06,1.74593088829038e-05,4.62178588041351e-06,4.59745346943562e-05,1.7586917086926e-05,2.98206242832682e-06,5.33169766951327e-05
"82","COL2",30,2.2677878480395e-06,1.45438289960291e-06,4.26919686161868e-06,2021-01-20,8.22352885302624e-07,8.12502972511652e-07,8.4362893944279e-07,1.28679884084822e-06,1.02619035409598e-06,1.95951627352829e-06,0.00010381809979658,2.46328551091049e-05,0.000266338988959021,9.539020811048e-05,9.6141867601284e-06,0.000311611684538189,2.65085740010387e-05,7.01571565141511e-06,7.0944898560877e-05,2.48878719880976e-05,3.83923953990422e-06,7.94970263083964e-05,2.42579933551752e-06,1.4998709250046e-06,4.64578109639595e-06,1.10071947178446e-06,9.41412677109855e-07,1.49992410125663e-06,1.10423852305559e-06,9.17475676630039e-07,1.60815858398331e-06,6.89131678476328e-06,2.2733538839473e-06,1.73631831407493e-05,6.95371606418532e-06,1.71536857256046e-06,2.00261664479455e-05
"83","COL2",31,1.70272244341179e-06,1.36043456980032e-06,2.55766762697434e-06,2021-01-27,8.14281936619845e-07,8.0834820758844e-07,8.20617877219641e-07,1.03399398667066e-06,9.55748257598053e-07,1.2405830629849e-06,5.95970183044396e-05,1.42465835918449e-05,0.000154323869552313,5.48161305755936e-05,5.84847868164586e-06,0.000180877503793455,1.57131959281445e-05,4.66501835160076e-06,4.11294639945776e-05,1.47883612155218e-05,2.86707228971859e-06,4.65036923748326e-05,1.77994053442526e-06,1.39045532039634e-06,2.72936614356091e-06,9.64276795198454e-07,9.16763716596239e-07,1.08537686953264e-06,9.64089233068668e-07,9.02630893589558e-07,1.11990138094873e-06,3.01997060878709e-06,1.44506620420545e-06,6.67263084821666e-06,3.04592397503747e-06,1.25940165480774e-06,7.59073668179348e-06
"84","COL2",32,1.46988922867033e-06,1.32431627539033e-06,1.83282958674655e-06,2021-02-03,8.13422998739296e-07,8.08003571820921e-07,8.19503319443309e-07,9.30024167559136e-07,9.06051254476921e-07,9.8798877041236e-07,3.46944468721954e-05,8.6349395950885e-06,9.00716960654841e-05,3.19736556344958e-05,3.90769280123133e-06,0.000105718645523614,9.73043441540584e-06,3.41087394096788e-06,2.4380270254458e-05,9.19395787581107e-06,2.3611991234448e-06,2.77722202374789e-05,1.51322449319432e-06,1.34771239935441e-06,1.92049676449614e-06,9.25607426264864e-07,9.08948189538754e-07,9.63275469098023e-07,9.24169328544081e-07,8.99360309878877e-07,9.7412416038327e-07,1.65375919511212e-06,1.14290003985e-06,2.86660967533868e-06,1.66258426429982e-06,1.0791068456029e-06,3.16822093146571e-06
"85","COL2",33,1.36172097416589e-06,1.29598149921691e-06,1.51694829415712e-06,2021-02-10,8.11581428046358e-07,8.05942621097102e-07,8.17947233955908e-07,8.70515827990156e-07,8.61134201732032e-07,8.86920935657468e-07,2.02081295373512e-05,5.4936170972494e-06,5.2001834252388e-05,1.86847479955846e-05,2.86221781179661e-06,6.10968268442697e-05,6.26333923922608e-06,2.70534318986661e-06,1.45809528315859e-05,5.95195305881493e-06,2.08090912704532e-06,1.66838158168394e-05,1.39008436882288e-06,1.3170889817936e-06,1.56615836562316e-06,9.10754585879404e-07,9.01014284361459e-07,9.22481333060397e-07,9.08928528180905e-07,8.94725307607796e-07,9.27810014584067e-07,1.16150271695231e-06,1.01038622245831e-06,1.53200847377208e-06,1.16317142320486e-06,9.82513339520075e-07,1.62339384803373e-06
"86","COL2",34,1.30790763912829e-06,1.27129367152779e-06,1.37661487359464e-06,2021-02-17,8.09800661525384e-07,8.04053131587003e-07,8.16019450839017e-07,8.2851612265368e-07,8.22385271832306e-07,8.35418366235707e-07,1.19433164812029e-05,3.76459621447298e-06,2.99090619095348e-05,1.11006288315974e-05,2.30854840104155e-06,3.50892832995606e-05,4.27735873349265e-06,2.29527938115171e-06,8.93321679565021e-06,4.09436133237496e-06,1.91118409541397e-06,1.0217848818274e-05,1.32947267772361e-06,1.28981561456241e-06,1.40606631665911e-06,9.03433687868641e-07,8.94382080023584e-07,9.13102074443974e-07,9.01516305568403e-07,8.90821136327486e-07,9.13350110738276e-07,9.77724098021666e-07,9.35209488177156e-07,1.08372474358559e-06,9.76884370595332e-07,9.20946305647867e-07,1.10975877262684e-06
"87","COL2",35,1.28708458462835e-06,1.26078353933888e-06,1.31997943801382e-06,2021-02-24,8.10474017625713e-07,8.04696776453255e-07,8.16702186315926e-07,8.0585237665244e-07,8.00537761807836e-07,8.11753485282495e-07,7.42134843821663e-06,2.86314267681363e-06,1.76073999302029e-05,6.94889641780083e-06,2.03173608935563e-06,2.04949552978165e-05,3.19256920855037e-06,2.0899248925679e-06,5.8060567399874e-06,3.07956521966715e-06,1.82299405255303e-06,6.58091014641833e-06,1.30575571987153e-06,1.27782395799883e-06,1.34162960045676e-06,9.02113013970897e-07,8.93462467395214e-07,9.12070668614821e-07,9.00173295440903e-07,8.9056312541309e-07,9.11407558920051e-07,9.11050273391203e-07,8.96631006163346e-07,9.39768911547017e-07,9.09474245929214e-07,8.88090763511944e-07,9.49913455160874e-07
"88","COL2",36,1.26721479791092e-06,1.24083968967417e-06,1.29413260408338e-06,2021-03-03,8.08487049668177e-07,8.02762851610518e-07,8.14675204060292e-07,8.0071457946876e-07,7.95263843414812e-07,8.06729951465432e-07,4.83763767621586e-06,2.35125433082643e-06,1.04920598500965e-05,4.57344121581368e-06,1.85911659528508e-06,1.20680163970307e-05,2.55334980248808e-06,1.94418959686812e-06,3.98662320054138e-06,2.48041027031847e-06,1.75460046423485e-06,4.44064893974123e-06,1.28414260132736e-06,1.25633042360847e-06,1.31219642771516e-06,8.97616227636574e-07,8.88875219102184e-07,9.07286473044764e-07,8.9571101578739e-07,8.86534667425965e-07,9.06424453380669e-07,8.92622724520497e-07,8.83484881863269e-07,9.03158720159971e-07,8.90859531115241e-07,8.788774770629e-07,9.05349970943113e-07
"89","COL2",37,1.25588609556895e-06,1.23038836291392e-06,1.28279111998181e-06,2021-03-10,8.08063177246053e-07,8.0236357596743e-07,8.1423108161406e-07,7.99655349756916e-07,7.94068338591747e-07,8.05754955287026e-07,3.42091325110753e-06,2.07497460568935e-06,6.53960890588874e-06,3.26932768961127e-06,1.76630686559203e-06,7.39196107934671e-06,2.19543137711257e-06,1.85143492171726e-06,2.97218220865565e-06,2.14457949648715e-06,1.71180046775002e-06,3.23784675436479e-06,1.2718076205114e-06,1.24490034190116e-06,1.29987329287586e-06,8.95510080271307e-07,8.8683461958024e-07,9.05021330703734e-07,8.93636693063938e-07,8.84840881939338e-07,9.04054289247151e-07,8.86899634843422e-07,8.78580401113705e-07,8.9623254182438e-07,8.85095581329994e-07,8.75798629429193e-07,8.96007672373875e-07
"90","COL2",38,1.25049706600465e-06,1.22528187779465e-06,1.2777747519032e-06,2021-03-17,8.08590612919003e-07,8.02890100174285e-07,8.14657325400358e-07,8.00052461424768e-07,7.94433105917036e-07,8.06156570583163e-07,2.65421029628201e-06,1.92439219415634e-06,4.37080836000805e-06,2.56259788736814e-06,1.71340399687742e-06,4.82650344278362e-06,1.99859346788154e-06,1.8074503377465e-06,2.4426554832144e-06,1.95974734955218e-06,1.68790327891558e-06,2.56846024617801e-06,1.26584234168008e-06,1.23922308237602e-06,1.29466180127193e-06,8.94983102248004e-07,8.86381097907101e-07,9.04366899556568e-07,8.93131516987974e-07,8.84577925470035e-07,9.03388658190264e-07,8.85420932879913e-07,8.76676557477292e-07,8.947998081818e-07,8.83614801995719e-07,8.75047285714213e-07,8.93962679724264e-07
"91","COL2",39,1.24112130154872e-06,1.21611108545766e-06,1.2680155891148e-06,2021-03-24,8.07449520021066e-07,8.01796080624661e-07,8.13385718548406e-07,7.989766441922e-07,7.93382747887832e-07,8.05006828041081e-07,2.22094203060409e-06,1.81610106503846e-06,3.15378645630602e-06,2.16189104356635e-06,1.67309200856708e-06,3.38990382079555e-06,1.87521884226555e-06,1.75521278924278e-06,2.12117209930506e-06,1.84332735391932e-06,1.66049233341644e-06,2.18128293980025e-06,1.25587997629573e-06,1.22951628214788e-06,1.28417030813824e-06,8.92174600306406e-07,8.83786836450992e-07,9.0137856020738e-07,8.90359089574733e-07,8.82091128343384e-07,9.00348379699954e-07,8.82480816253874e-07,8.73843647853893e-07,8.91790458848661e-07,8.80702229984115e-07,8.72585435221437e-07,8.90873193270943e-07
"92","COL2",40,1.23433402718098e-06,1.20985486770831e-06,1.26060733105929e-06,2021-03-31,8.07200148409037e-07,8.01602844549947e-07,8.13060123639658e-07,7.98792819399629e-07,7.93224009453734e-07,8.04767307760785e-07,1.98156227801794e-06,1.76292993366586e-06,2.50059209455488e-06,1.93992656758889e-06,1.64619673575386e-06,2.63063658645481e-06,1.80098177793193e-06,1.7089027899841e-06,1.94964763714993e-06,1.77313183115946e-06,1.63971805439645e-06,1.98542817205732e-06,1.24859574806922e-06,1.22282091161726e-06,1.27621972501033e-06,8.90574821326155e-07,8.82377539231752e-07,8.9966614992181e-07,8.8878941773437e-07,8.80722967122262e-07,8.98550017761684e-07,8.8092465566708e-07,8.72446740324098e-07,8.90217104262061e-07,8.79172749332032e-07,8.71368267430782e-07,8.8906769221955e-07
"93","COL2",41,1.22765807483489e-06,1.20370508024322e-06,1.2533508616395e-06,2021-04-07,8.06738609260398e-07,8.01199725924113e-07,8.12534127402296e-07,7.9840687348949e-07,7.92893086678331e-07,8.04289691140696e-07,1.84520127431755e-06,1.71839869739206e-06,2.12239562232717e-06,1.8129616073714e-06,1.62463333362816e-06,2.19789349960636e-06,1.75212570688443e-06,1.67827688380098e-06,1.8506784358227e-06,1.726752989496e-06,1.62106836622969e-06,1.86070948416408e-06,1.24147766077949e-06,1.21627540284864e-06,1.26864013604641e-06,8.8877583910687e-07,8.80759865263378e-07,8.9777729014652e-07,8.87019914459549e-07,8.7910165443765e-07,8.96557584568922e-07,8.79225970511463e-07,8.70906969276253e-07,8.88478890718071e-07,8.7750180058268e-07,8.69882786854958e-07,8.87241296018242e-07
"94","COL2",42,1.22421208008914e-06,1.20067515259267e-06,1.24962930825024e-06,2021-04-14,8.07297764053598e-07,8.01779107678122e-07,8.13062394566628e-07,7.99003139860286e-07,7.9350831806065e-07,8.04792840711372e-07,1.769709943911e-06,1.67785915031207e-06,1.93281332279434e-06,1.74254270632971e-06,1.61002936257024e-06,1.97981300846407e-06,1.7225598357391e-06,1.65634508351103e-06,1.7946664928991e-06,1.69872232360417e-06,1.60879972984101e-06,1.8003970531331e-06,1.23768016427842e-06,1.21293226675373e-06,1.26452915195301e-06,8.88409981703126e-07,8.80535461039499e-07,8.97261435478395e-07,8.8667464242377e-07,8.78876627316746e-07,8.96044417195242e-07,8.78928954624163e-07,8.70628980154124e-07,8.88129283384924e-07,8.77224317504491e-07,8.6974296558765e-07,8.86840776914085e-07
