"","team","week","HP01_mean","HP01_perc2p5","HP01_perc97p5","Date","HP02_mean","HP02_perc2p5","HP02_perc97p5","HP03_mean","HP03_perc2p5","HP03_perc97p5","HP04_mean","HP04_perc2p5","HP04_perc97p5","HP05_mean","HP05_perc2p5","HP05_perc97p5","HP06_mean","HP06_perc2p5","HP06_perc97p5","HP07_mean","HP07_perc2p5","HP07_perc97p5","HP08_mean","HP08_perc2p5","HP08_perc97p5","HP09_mean","HP09_perc2p5","HP09_perc97p5","HP10_mean","HP10_perc2p5","HP10_perc97p5","HP11_mean","HP11_perc2p5","HP11_perc97p5","HP12_mean","HP12_perc2p5","HP12_perc97p5"
"328","ENS",16,2.85753264939628,1.33985215822771,4.60001842098434,2020-12-15,2.85130906040545,1.34242220717559,4.59225129623426,2.90678981635843,1.34904579437408,4.65774141562788,1.70114258823306,0.897615428863547,2.40943134894412,0.697787214663991,0.177884608640245,1.41895546768438,1.70873098405449,0.895986955792003,2.40086512054152,0.697075377356005,0.177801747126897,1.40586600598134,2.33083416391419,0.980533127790647,3.93578496263346,1.36235880486255,0.606143899683254,2.00320896462283,0.485643100503468,0.102883903784987,1.06569766513392,1.33965269736496,0.613632072204846,1.99870595563171,0.487644864488819,0.10302847279631,1.06875037988204
"329","ENS",17,3.18520508315017,1.54306816945141,4.67359130320365,2020-12-22,3.12099081934891,1.5066624435402,4.53979368358959,3.24301882698331,1.55784358883865,4.72912614491379,1.90975929685076,1.13406189215724,2.73404061559266,0.951917267041387,0.329794205760386,1.73393403118936,1.92575428049764,1.13541583873264,2.73289112539421,0.949785259835426,0.329424354134889,1.70996734009999,2.63309498320935,1.10036874466271,3.96027946167754,1.52232913346663,0.844537291696989,2.22962212614257,0.68377429475464,0.191201777942281,1.3321858188253,1.50137773155451,0.868337744177537,2.24479593245013,0.694315565114176,0.193427658204356,1.34635665385664
"330","ENS",18,3.07499514424265,1.48673481929541,4.38071812946226,2020-12-29,2.79138582360685,1.39649804216999,3.9584480783576,3.13433353518492,1.50366189266346,4.45312641438083,1.9659880792713,1.12498595846096,2.8513381246418,1.11966505375657,0.528234057016297,1.96425318974411,2.00938346430581,1.14097383617897,2.88496054813939,1.12677455160488,0.535876679457233,1.99103443122136,2.61745553430363,1.19627287963016,3.92126394308404,1.4287884304752,0.76543447866272,2.18441389345111,0.756927354569225,0.295768723737128,1.35711692158582,1.51210141624198,0.845490410362721,2.34383028014918,0.847900147117036,0.328926832021041,1.5169278266488
"331","ENS",19,2.90269210626851,1.34420693348723,4.12415544215553,2021-01-05,2.19617930662898,1.11378447130965,3.07446229594478,2.96107390903448,1.36649081798028,4.20464559023691,1.80395138516209,1.04471028107115,2.56582816158908,1.16393635861383,0.630363753699544,2.08702087246776,1.92924209112229,1.13879364692565,2.69174334761524,1.21965334178625,0.674067973655971,2.20815023553102,2.56186545178186,1.0464454834565,3.86887990837563,1.1627139943499,0.601109309112144,1.76250399344507,0.684185925999617,0.35995150672206,1.20111349956966,1.46781362450787,0.777114479803476,2.26889564608927,0.932476136676079,0.488010686852071,1.65639253453557
"332","ENS",20,2.56011364175596,1.05343645413763,3.75389952971293,2021-01-12,1.53851305022602,0.68928593259378,2.20929108430657,2.59379649388116,1.09238881798541,3.78799594301025,1.54765907292614,0.894348642585725,2.16275528628212,1.16556980733115,0.533636023078835,2.18345836342295,1.75004592426624,1.06853185736561,2.34683016604247,1.27078604528414,0.623034267126293,2.36087069624046,2.408010320186,0.902693131400163,3.62954396223366,0.902030915078538,0.492061864461244,1.29893631761208,0.566833213550951,0.329743776271506,1.023124122865,1.4146130008138,0.798398709551498,2.09674023304121,0.958381340523051,0.539015120744101,1.78129063611963
"333","ENS",21,2.01979487782794,0.803840290812958,3.05872653277511,2021-01-19,0.934474961584644,0.397296567366829,1.40168683161169,2.02850401782905,0.852553425193536,3.07318075189389,1.51183218112838,0.894394183305926,2.03418272245226,1.2568405777665,0.461987101272904,2.52321795896294,1.51276430498726,0.951604124610941,1.99395236931516,1.30133621875904,0.604431294045186,2.38984395237714,2.1347847150175,0.911879735557464,3.11407544272768,0.720412652553981,0.425823188066688,0.98205657914776,0.470512783326849,0.233271822500783,0.914729164763115,1.34124645585208,0.844564432026987,1.84252490437577,0.94374246433709,0.435225757585676,1.87299422574903
"334","ENS",22,1.54607698063679,0.653032359102929,2.4918018622596,2021-01-26,0.540663713362945,0.233154227988439,0.846537907465447,1.54039007543909,0.714709298718848,2.45486677785819,1.70256205433188,0.972393858609251,2.2154131572193,1.41402643325298,0.391712652678995,2.96616156315779,1.28643429323673,0.805298563706149,1.68358491108505,1.32577395130958,0.634058871629968,2.33649806279743,1.89496714069958,0.932340232393264,2.70784401885945,0.572252786940206,0.353995818198225,0.747598718938827,0.390573313519099,0.157802344181098,0.824993757394507,1.26181261302552,0.874872026978726,1.64110284942541,0.921297944768691,0.362264199317791,1.93599720282076
"335","ENS",23,1.1465395352878,0.542077673269752,1.92585060390354,2021-02-02,0.304465428523797,0.132280813526124,0.497261104111124,1.12765727327585,0.549593693513638,1.90362386949225,1.75630203234574,1.00662454178422,2.22180151156322,1.52862269616227,0.321085065129949,2.97003516965482,1.06354765713636,0.63838467370745,1.38910711822691,1.31439990581525,0.666496085114981,2.19581007567788,1.58833819871964,0.803532394940377,2.3558783497792,0.410098329156342,0.253166963383231,0.53819223533933,0.312911755054989,0.109141878810901,0.684565785589349,1.14483157622004,0.769306958838945,1.46179205001622,0.902980177465722,0.323450118047044,1.89016885693083
"336","ENS",24,0.838303599377509,0.385680623416763,1.47573351602577,2021-02-09,0.171639756976023,0.0709639512462595,0.287195031163003,0.812513965462907,0.358695797961387,1.4590883907083,1.57016129421162,0.878117896591546,2.08052777367815,1.54909983258391,0.260919572292767,2.58611298363451,0.855233320355523,0.495582462685572,1.12758307728256,1.24825637610293,0.569690526278255,2.01104683143461,1.22581332382318,0.629896720749368,1.937835819929,0.270896775204217,0.152965890896158,0.354470650267362,0.243094005522235,0.0759241284418896,0.527174683507007,0.981555605247884,0.621083883522825,1.27008392059849,0.888334461388076,0.317301375372715,1.7510092999526
"337","ENS",25,0.601951732096524,0.241526678479318,1.10044870668101,2021-02-16,0.0975049587304541,0.0364842539235688,0.171401207607635,0.574709019779403,0.220422466101724,1.07332857518296,1.21685024358894,0.676451059961169,1.70904137683737,1.47205735984167,0.246919983568169,2.18911845383428,0.665166274407443,0.3723046213752,0.90597719857105,1.12212665721743,0.449220483759459,1.75917887291619,0.862026920675232,0.426361790851722,1.44803226569044,0.169478139528273,0.0831663416636601,0.226634664817234,0.184074597341005,0.0500656781258623,0.383133408476523,0.786275037107752,0.473296939089865,1.02276125405683,0.853809123126862,0.301443312698391,1.54524988909955
"338","ENS",26,0.43228006937741,0.147899579355383,0.840935762454054,2021-02-23,0.0576962197314707,0.0188410647513421,0.106334055215313,0.404635819656745,0.136130942389206,0.817229226876824,0.851635691758915,0.460479695215126,1.28554313027068,1.32080344828649,0.303440258320558,1.89789826593147,0.505926999614369,0.261498181688482,0.704992776641738,0.949341780762308,0.330351623609492,1.47324513260984,0.591002857447499,0.263321937329634,1.05777357947668,0.10512652076742,0.0432126280348404,0.143589221732796,0.140826576673086,0.0303546969943915,0.273486836901818,0.579902811910159,0.324384227597405,0.771663124699219,0.773090344320376,0.280810821745203,1.27412819009832
"339","ENS",27,0.30661815756125,0.0932868855351161,0.643868830131286,2021-03-02,0.0343607391635661,0.0096989417891245,0.0666466384568953,0.282362597654271,0.0890989614893227,0.597028637094021,0.561734473052923,0.294672769562176,0.892370865939224,1.11647403165781,0.328534961973115,1.61942553815439,0.377041407289905,0.177300420755447,0.537545807440887,0.767432810592748,0.224345549968783,1.20252615183129,0.3982166747799,0.157291493055694,0.73008901895781,0.0647865874793114,0.0219511116402233,0.0920419616981051,0.108742824455575,0.0169218567239186,0.199072625717838,0.394167168749197,0.20476938975339,0.548878458515602,0.636716787155976,0.238608856178936,0.975909025879246
"340","ENS",28,0.214881370243095,0.0591129990084646,0.457991774229057,2021-03-09,0.0205639761141636,0.0049555041151509,0.0419260970504951,0.197464460591431,0.0594993834395825,0.425250402454931,0.360258038229781,0.185656432085174,0.589104599146897,0.889344174567356,0.238960363707081,1.38533146505207,0.318999948696362,0.13986976988832,0.474470658424455,0.719585186640987,0.157306926045982,1.13408374164137,0.267364327779596,0.0941605355002818,0.510837858603679,0.0401301893823272,0.0112055036549312,0.060154194790012,0.0852716583932922,0.00984966510286743,0.147015053923145,0.275642764722866,0.130779496604773,0.397397860408832,0.525858915418374,0.18984134211115,0.793508495499394
"341","ENS",29,0.153068867448991,0.0386629923068425,0.343197803890812,2021-03-16,0.012373753095972,0.00252646382029679,0.0271145424629769,0.141026704781377,0.0380444510474201,0.316859355388907,0.234270733224828,0.118511875400585,0.393130153312521,0.689891353164381,0.145454402539106,1.19362176414707,0.341091164615319,0.141901999422767,0.527871908774654,0.882468338990397,0.133417273305101,1.36602530729701,0.184909580540955,0.0556190915989809,0.364768699947353,0.0255002541686469,0.00587491427424603,0.0405339146273382,0.0691111103323017,0.00642858032933723,0.113774478082477,0.232494402006985,0.108678127877038,0.345538266159808,0.487144897047223,0.131712097604558,0.745907086057087
"342","ENS",30,0.113079272014408,0.0269693536406725,0.277720150857674,2021-03-23,0.00733536652256322,0.00128595846115136,0.0175216029524723,0.105769914462852,0.0258501114700606,0.245950583835137,0.159408742681552,0.0758606349559117,0.281742908800752,0.534499524200394,0.0967140299414617,1.05700379346118,0.366543829653427,0.143125979460751,0.589666708364091,1.05130918615888,0.137002021931045,1.60876681151232,0.134566464203783,0.0358725149118799,0.286848347608026,0.0164498969385377,0.00315219686608893,0.0280287307249855,0.0576088416992475,0.0050037491289412,0.0925653503271912,0.207757070030642,0.0985911124397087,0.31021949730643,0.44797668943756,0.0825341879265451,0.711775625969142
"343","ENS",31,0.0881556554961462,0.01856463036159,0.238409772184672,2021-03-30,0.00432333579836224,0.000682494318837042,0.011157983149589,0.0830765038114884,0.0175558875652912,0.218887237717545,0.114678999062792,0.0469511869346249,0.22734520999387,0.418223593430248,0.064308450837158,0.985536832514189,0.386314989142817,0.145044266790165,0.66181274635449,1.1280449401838,0.174374635601834,1.75576294794665,0.103616346492781,0.0239420426337446,0.246002149199067,0.0107764226367275,0.00171860850811127,0.0195567280720791,0.0489789188550886,0.00468392930160136,0.0776669411875344,0.20557553755877,0.0986382335388037,0.313880948788406,0.427610527577106,0.0546443033464159,0.688909615265452
"344","ENS",32,0.0677948797124351,0.0123296987887795,0.205863040215086,2021-04-06,0.00254826040284699,0.000356192994449882,0.0072460558157772,0.0632754249671733,0.010583132232956,0.186261432257178,0.0826416932143805,0.0290094795582353,0.176020667315481,0.319648989799107,0.0429288328606962,0.857889940396092,0.375134088038684,0.12774955605954,0.677981708135628,1.04377494749153,0.233784042389713,1.72576605690992,0.0791825840451978,0.0174963608390155,0.20459650230085,0.00717540454888508,0.000961794280917423,0.0140416738828098,0.0421806447592504,0.00494850655706575,0.066436398202877,0.202668183154879,0.0975308197803221,0.322925776411486,0.403413540947525,0.0453522558060782,0.635657548507117
"345","ENS",33,0.048734321291719,0.00851086966055078,0.157255767113142,2021-04-13,0.00145677705676576,0.000187277828452299,0.0046612591748538,0.0452479416599589,0.00672920628129169,0.143122921850419,0.0551255892848879,0.0186490221088429,0.12677230530624,0.229899165238948,0.0300065823347811,0.690701649900424,0.324928901991912,0.100794736308098,0.636408327284241,0.841001339090594,0.193835448757224,1.46426261482511,0.0571650086852884,0.011211862651698,0.158647057866338,0.00478093981037084,0.000548700545589342,0.0100152331107295,0.0364594887449358,0.00496885301287601,0.0583238536742808,0.180244039474786,0.0832889811794663,0.27988592445897,0.352684765618948,0.04366674461554,0.547035870588678
"346","ENS",34,0.0346998700134094,0.0056969620538334,0.121287217006571,2021-04-20,0.00083238383816754,9.41602333803501e-05,0.00300937756567052,0.0317383307424937,0.00451016164700837,0.112822239772783,0.0368957702737248,0.0122707167708258,0.0925981235969715,0.160688380280991,0.0208614063084139,0.514531399947254,0.257745220234732,0.0787920974354813,0.526760531048206,0.615336281974431,0.127044808153083,1.14990821116504,0.0403951849951096,0.00825587360549835,0.120611491606777,0.00323341106036264,0.000319095742394975,0.00735070737800605,0.0315753251694472,0.00350092875578502,0.0517525114056298,0.146003501492887,0.0583143454033477,0.229756097624964,0.285259319830366,0.0447029191054675,0.438077462271699
"347","ENS",35,0.0239941230106486,0.00391752477381307,0.0884602296504063,2021-04-27,0.000481151373526006,4.5024768506713e-05,0.00195005301462338,0.0217173443464891,0.00289047508279324,0.086512768612054,0.0245827606637502,0.00831352956038997,0.0670387471732588,0.108608066294564,0.0155894684931489,0.36143146152581,0.190684975441251,0.0617091040895533,0.40080891786439,0.424533854572219,0.0830596607080598,0.909424365356939,0.0277062603381866,0.00583490759364924,0.0869642041912812,0.00222692571070702,0.000189597496704314,0.00549947681802527,0.0273610650672837,0.00223725158652956,0.0466355492206013,0.109994669155328,0.0392405561399442,0.176738573547024,0.218208596806105,0.040791968969358,0.333584329113411
"348","ENS",36,0.0164073446315715,0.00280635770088001,0.0643292232015096,2021-05-04,0.000281589311033218,2.17800461886475e-05,0.00128389578195434,0.0147117149523957,0.00186460979323219,0.0617265639468741,0.0166986824180562,0.00587548641713495,0.0474119104801373,0.0730919293249632,0.0115143446037678,0.244177933662414,0.136113093749843,0.0471613501771587,0.285565584233365,0.289576092977878,0.0548039467106198,0.733458043508471,0.0189177681152576,0.00392546040224321,0.0640248760492951,0.00156051242286219,0.000116951231567148,0.00415350962309828,0.0237047527863537,0.00143952936400744,0.0424223594413176,0.0809516002828048,0.0268904318493577,0.138954290638893,0.166723033140914,0.0346791172890687,0.262328498274713
"349","ENS",37,0.0115140339275204,0.00199496120910112,0.0464463888026266,2021-05-11,0.000172048749386219,1.10707400452668e-05,0.000870400355343712,0.0102370981830061,0.00118114269141541,0.0431192489744655,0.0118977291951025,0.00392129704581539,0.0362672370451813,0.0503510649747852,0.00862633141284792,0.17521531834535,0.0968893800854348,0.0369189568876101,0.200935997662774,0.20042789324007,0.0383735329628987,0.626207162940448,0.0133667939101772,0.00268348736296214,0.0471445934649619,0.00112031475416644,7.22313425242773e-05,0.00319532576103197,0.0205185586151087,0.000984232935640423,0.0389522294750171,0.0610186327893315,0.0193236870889773,0.106014908236387,0.132318466347319,0.0274508735319457,0.216824902892796
"350","ENS",38,0.00829506766832981,0.00143143748280668,0.0337974192701557,2021-05-18,0.000109609813220095,5.66342132710351e-06,0.00061849665194239,0.00729681456108346,0.00076439771733304,0.0313259172324224,0.00882419440277524,0.00265915895714873,0.0285916693969579,0.0353980750897852,0.00656053878336638,0.12365733373654,0.0689186667187312,0.0290270889140193,0.139891845773889,0.139906592489197,0.0281836087295599,0.530035974385428,0.00967347296605882,0.00190280680535589,0.0370468665303333,0.000818101874130776,4.69314874144658e-05,0.00247845783734865,0.0177282467844693,0.000647004437789951,0.0357415047040068,0.0464582423855816,0.0139125862245213,0.0818584780811295,0.104871526670384,0.0196612174089457,0.184196274974517
"351","ENS",39,0.00597606251651125,0.00104865548696024,0.0240792513435919,2021-05-25,7.1590928917975e-05,2.8037868250844e-06,0.000443060812095901,0.00518167060478638,0.000500688669338711,0.0217331036282828,0.00658554532379826,0.001900127875779,0.0213288107656301,0.0249080937559082,0.00485548589269697,0.0877469062386972,0.0485068044257922,0.0220478418645474,0.0972973277555592,0.0969122588872796,0.0191944962578136,0.430230013872111,0.00698501735018743,0.0013297857920947,0.0275699824505399,0.000602787677374735,3.02784154606112e-05,0.00193285251408146,0.0153003789110831,0.000428679617157042,0.0329308606729131,0.0344958790349129,0.00993655329784997,0.0641375434009851,0.0823158956702554,0.013778833634942,0.153171815561629
"352","ENS",40,0.0043108795534502,0.000686907596334818,0.0167392921716376,2021-06-01,4.83229117839302e-05,1.53107165613363e-06,0.000326805127987144,0.00369887942904399,0.000307600909310426,0.0153599541417307,0.00493523454868148,0.00140619307640193,0.0148542488839893,0.0175931777597516,0.00369825343915748,0.0591566017635447,0.0340379940129448,0.0172827440790069,0.0679257471062176,0.0673391856105731,0.0127338730181776,0.304566931965467,0.00504316083004498,0.000953383795521493,0.0197707912972339,0.000449062365082423,1.78925188453911e-05,0.00151366365771149,0.0131999234090914,0.000284046349363849,0.0305982104196541,0.0252454514369957,0.00718051831654706,0.0484353609294508,0.0647312771544448,0.0106023776190375,0.123547844413175
