"","team","week","RL01_mean","RL01_perc2p5","RL01_perc97p5","Date","RL02_mean","RL02_perc2p5","RL02_perc97p5","RL03_mean","RL03_perc2p5","RL03_perc97p5","RL04_mean","RL04_perc2p5","RL04_perc97p5","RL05_mean","RL05_perc2p5","RL05_perc97p5","RL06_mean","RL06_perc2p5","RL06_perc97p5","RL07_mean","RL07_perc2p5","RL07_perc97p5","RL08_mean","RL08_perc2p5","RL08_perc97p5"
"352","ENS",40,0.00392577766529398,0.00165801258826903,0.0100237386685539,2021-03-31,0.00116909045780227,0.000892508038841274,0.00178176569013609,0.00479515415398144,0.00188774221798352,0.0094324867753136,0.00122893995655217,0.000912974579259414,0.00189795769354658,0.0273607782115793,0.0138185417777146,0.0426190047398613,0.0138990975791054,0.00424082003588425,0.0384214266186151,0.00420528038890863,0.00179446974017509,0.0106516464866516,0.00544909091524538,0.00157314692848224,0.0220459151308387
"353","ENS",41,0.00308420060736216,0.00147043736729694,0.00740192157086119,2021-04-07,0.00107083935923182,0.00087213220530696,0.00149368967863876,0.00366202584780786,0.00161015489876901,0.00679446058808374,0.00111352899932568,0.000886340380344644,0.00158559701950741,0.0204489319197274,0.00950462286379062,0.0314191042702368,0.0103655384562636,0.00332584104501033,0.0267623797759008,0.00334136005955014,0.00159137985827831,0.00834463797686884,0.00423102870796008,0.00129787182071902,0.0187031059592938
"354","ENS",42,0.00247111931353393,0.00133023199421706,0.00563868061316458,2021-04-14,0.000997147285293508,0.000846887846885007,0.00130080695968956,0.00283528554886621,0.00141863407155783,0.00500911166328157,0.00102616808433858,0.00085698666041821,0.00136083387561458,0.0150017045948887,0.00630706391772133,0.0230077902923174,0.00764487997546986,0.00257091703962071,0.0186186414383592,0.00269071800478597,0.00139959326339285,0.00645953600907898,0.00336269575276541,0.00113252698650242,0.015908210788644
"355","ENS",43,0.00203392619000881,0.00121441579398034,0.00431414960419439,2021-04-21,0.000940737051825276,0.000824122829108948,0.00116629563733985,0.00225274736985161,0.00127111840851526,0.00372034407513538,0.000961124935410996,0.000833910750844879,0.00121192463617336,0.0108897411800709,0.00427401065401413,0.0165820361113529,0.00563043867122874,0.00198599652667403,0.0128081775445812,0.0022113712113695,0.00126380541374345,0.00501130487481178,0.00274551579287453,0.00102066713653542,0.013464100907324
"356","ENS",44,0.0017394868820018,0.00114273755715302,0.00337162563116057,2021-04-28,0.00090751004314026,0.000813363620325939,0.00108084015119466,0.00187186159844885,0.00117649499418631,0.00287115610261939,0.000922876433656485,0.00082083422241909,0.00111554279731716,0.00794820863766953,0.00296091472636553,0.0119406468473476,0.00419291166568702,0.00161069234095579,0.00879128900830058,0.00188629555002987,0.00117213158680761,0.00396778687801966,0.00232190399986764,0.000956931498217882,0.0114105100048727
"357","ENS",45,0.00152684822914055,0.00107573659264539,0.0026889158252807,2021-05-05,0.000875832538188942,0.000792697561769535,0.00101553532911026,0.00161129388298293,0.00109625944053628,0.00236122323885678,0.00088855158318964,0.000797762553555856,0.00104748203491147,0.00583513337160299,0.00214286706807982,0.00861804531573969,0.00317098719936932,0.00134083071448759,0.0060802430288169,0.00164476720865195,0.00109858580502971,0.00318750766988534,0.00200625057664178,0.000903515348261094,0.00967681794889586
"358","ENS",46,0.00138056290745702,0.00102819729945384,0.00222998536641357,2021-05-12,0.000854018378869677,0.000774738904817451,0.000972055091732637,0.00143606906558038,0.0010352685218699,0.00203408929163099,0.000864696069270799,0.000780755147186321,0.000995888462887244,0.00436315219437096,0.00166576959724983,0.00627075817420848,0.00245209843319466,0.00114720845340575,0.00423924678802136,0.00147783418555015,0.00104223034382231,0.00260453078535309,0.00177680859606225,0.000868799019657319,0.00822238558066469
"359","ENS",47,0.00128132862432744,0.000992216779917931,0.0019069787111827,2021-05-19,0.00084009019071291,0.000763759587990011,0.000943298344471558,0.00131841151175064,0.000995440481207625,0.00180180059313671,0.000849677511988653,0.000769336403188197,0.000963871950038891,0.00336248241687048,0.00139294691578489,0.00460491229750502,0.00195373837329372,0.00101118258680809,0.00302606008220254,0.00136620171265279,0.00100640783875295,0.00218422442867927,0.00160957987411489,0.000847601340671733,0.00700154649072383
"360","ENS",48,0.00120517941614293,0.000956589425862734,0.00169311529690936,2021-05-26,0.000824864018186352,0.000749216882544695,0.000921338066564247,0.00122957253534785,0.00095651201575653,0.00163107587004951,0.000833597165732757,0.000753946462432401,0.00093846196104794,0.00267695576369803,0.00121951040699081,0.00344807869336526,0.00160929095279793,0.000918880247856659,0.00224969891275111,0.00127993482129713,0.000970220694732465,0.00187571551686528,0.00147603289426607,0.000824436261785821,0.00597631970972526
"361","ENS",49,0.00114949226460092,0.000927825771028359,0.00153782859277063,2021-06-02,0.000812724646952293,0.000737121992554008,0.000907451384331707,0.00116598021313359,0.00092703478053808,0.00151139423735105,0.000820985819022104,0.000741387182339757,0.000922538514925935,0.00221869062418043,0.00111151212778293,0.00265562788320205,0.00138131107100096,0.000858299931435888,0.00175743657440667,0.00121715242018984,0.000940290806311748,0.00165834133979179,0.00137290757405061,0.000806012366899084,0.00512087182511168
"362","ENS",50,0.00110549166298371,0.000903029546833819,0.00143343563633566,2021-06-09,0.000801791802374683,0.000725676928232828,0.000896548116175924,0.00111650469984718,0.00090055632007227,0.00141991121628715,0.00080948537078374,0.000729474812412805,0.000911087990190078,0.00191189701826794,0.00104407812760187,0.00211167131022114,0.00123307476269645,0.000816815341997675,0.00145405390525299,0.0011691793986991,0.000914152268129003,0.00151940594226697,0.00129019684997073,0.000789363353831984,0.00441807480583762
"363","ENS",51,0.0010759985750042,0.000885025142251612,0.00136390823588993,2021-06-16,0.000794589590327765,0.000718210856338938,0.000889702015252156,0.00108384011801021,0.000882189458749794,0.0013591363317281,0.000801791298117626,0.000721577917577939,0.000903803934404847,0.00170607003386529,0.00100196263898034,0.00174388829554579,0.00113516839241809,0.000790185604735688,0.00126045018018278,0.00113450996176158,0.000895991117205966,0.00141413464203328,0.00122612995411292,0.000777640074266497,0.00389505429749864
"364","ENS",52,0.00105618831978047,0.000872190543667817,0.00131735027738177,2021-06-23,0.000789348387671298,0.000712569918586234,0.000884513667674599,0.00106197805929921,0.000868422317697447,0.00131943599252074,0.000796309442935367,0.000715516923663867,0.00089889893589968,0.0015685386333915,0.000974981429984106,0.00149420895056288,0.00107240912327259,0.000773048636184096,0.00113311149819221,0.00110940905623446,0.00088252665794027,0.0013309622176464,0.00117574928754416,0.000769093059265443,0.00350856333957651
